SSIM,PSIM,SIFT,EMDI
0.299686083411455,0.0609615723971729,0.7014218009478673,0.0005914598353319112
0.29714383545477896,0.06184005223757518,0.7014218009478673,0.0005665063513082714
0.38626942831323113,0.043459508426338236,1.0,0.0003336390973295079


