SSIM,PSIM,SIFT,EMDI
0.37538964788567647,0.10984962463859474,0.9724517906336089,0.0012515537255695336
0.40476719918538206,0.06554257790317873,0.9750692520775623,0.0007203941520145174
0.256738350044203,0.14267726708624057,0.8541666666666666,0.0021692288769955127


