SSIM,PSIM,SIFT,EMDI
0.4036862174871486,0.06068052616470704,0.8358662613981763,0.0004921727482282547
0.368163578170567,0.04050150284003348,0.8981818181818182,0.0005855208103435591
0.21910732797239418,0.07537772950225727,0.5909090909090909,0.0004751698944309571


