SSIM,PSIM,SIFT,EMDI
0.4036760638196593,0.05472328365859206,0.9688473520249221,0.001376895890041443
0.42466048284433294,0.04992994279543152,0.975609756097561,0.00044858796807180167
0.32356497029123493,0.06555700285950718,1.0,0.0009808491349714314


